customer_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rfm,rfm_score,r_segment,f_segment,m_segment,rfm_segment,rfm_group
17065,165,1,-112.35,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
17962,164,1,102.83,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
15256,170,1,98.45,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
17660,163,1,196.00,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
14259,163,1,120.00,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
18262,162,1,149.48,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
16178,160,1,197.90,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
13693,347,2,-32.00,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
12864,160,1,147.12,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
15895,171,1,179.17,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
14100,159,1,194.90,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
12346,347,2,0.00,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
14552,173,1,165.07,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
13678,173,1,232.60,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
14143,155,1,115.80,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
15438,153,1,156.58,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
14076,151,1,122.47,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
17887,151,1,111.35,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
17514,150,1,208.65,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
18212,348,1,248.42,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
14972,150,1,114.77,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
15374,150,1,168.00,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
18099,149,1,168.31,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
13513,148,1,205.10,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
17331,145,1,175.20,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
16829,178,1,197.22,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
14406,141,1,156.75,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
17122,141,1,138.32,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
18203,179,1,160.42,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
15683,139,1,193.75,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
13621,138,1,213.85,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
16961,138,1,234.17,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
16338,179,1,214.80,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
12641,137,1,185.90,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
16344,180,1,101.10,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
14576,394,1,35.40,1,2,1,121,4,1-Churned,2-Less Frequent,1-Least Spend,Lost,Low Value
13273,135,1,138.98,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
15007,181,1,156.91,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
17939,181,1,99.14,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
17899,181,1,155.80,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
12968,134,1,135.95,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
13108,394,1,350.06,1,1,2,112,4,1-Churned,1-Least Frequent,2-Less Spend,Lost,Low Value
15578,184,1,127.10,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
17891,184,1,203.86,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
14772,134,1,139.26,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
13411,129,1,213.55,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
15537,185,1,110.92,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
15263,128,1,156.51,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
14314,128,1,120.00,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
17110,187,1,163.30,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
18200,128,1,163.80,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
15663,128,1,138.14,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
14795,188,1,131.45,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
16641,127,1,231.10,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
13778,125,1,178.70,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
15325,125,1,162.29,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
12814,123,1,125.92,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
15866,123,1,230.53,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
13099,121,1,207.36,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
18027,120,1,115.31,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
13937,191,1,158.85,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
17709,191,1,137.45,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
16287,191,1,142.50,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
12851,118,1,135.18,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
15307,117,1,205.30,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
16114,192,1,135.75,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
16247,192,1,114.56,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
15041,192,1,180.35,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
15412,193,1,190.53,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
14208,116,1,151.74,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
15280,194,1,113.12,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
13244,114,1,121.74,2,1,1,211,4,2-Churning,1-Least Frequent,1-Least Spend,Hibernating,Low Value
13584,328,1,142.40,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
13781,272,1,127.84,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
13059,271,1,183.40,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
17517,330,1,153.94,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
14119,376,1,-19.90,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
18004,384,1,169.47,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
18256,376,1,-50.10,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
14689,230,1,112.80,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
13581,331,1,118.00,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
14964,269,1,206.21,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
17556,227,1,157.90,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
15503,384,1,147.09,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
15917,269,1,123.10,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
17967,393,1,123.07,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
14457,332,1,113.64,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
15226,332,1,154.41,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
16665,384,1,135.40,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
17987,207,1,198.57,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
17349,201,1,110.75,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
16752,394,1,207.50,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
13712,268,1,228.84,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
17356,333,1,178.22,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
15316,348,1,165.00,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
13070,214,1,228.80,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
14627,333,1,-21.85,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
16926,393,1,230.25,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
17619,334,1,218.52,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
16144,268,1,175.20,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
14981,268,1,102.12,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
13600,334,1,219.52,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
15070,394,1,106.20,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
16483,214,1,139.35,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
14889,358,1,135.90,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
14453,212,1,119.93,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
16623,267,1,129.45,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
15775,267,1,104.90,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
13161,335,1,112.75,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
17524,383,1,145.00,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
12574,337,1,218.45,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
13508,265,1,110.97,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
18129,265,1,112.55,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
12651,356,1,114.00,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
13948,382,1,102.00,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
17574,264,1,185.65,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
16262,382,1,-31.65,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
17118,339,1,157.02,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
17972,263,1,136.04,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
16757,340,1,106.83,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
13958,394,1,-102.45,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
13703,340,1,99.50,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
16697,263,1,112.75,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
13002,340,1,120.95,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
16113,205,1,161.38,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
15350,395,1,115.65,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
16583,395,1,233.45,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
17245,226,1,171.45,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
12734,374,1,110.40,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
14368,341,1,155.00,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
16097,262,1,185.05,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
15052,341,1,215.78,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
14782,341,1,200.10,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
15820,341,1,206.98,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
17714,342,1,153.00,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
17871,226,1,155.90,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
15167,342,1,163.00,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
17601,261,1,116.01,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
17855,394,1,208.97,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
18141,382,1,-35.40,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
14185,353,1,197.65,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
15174,344,1,135.75,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
13922,373,1,172.25,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
12666,381,1,-227.44,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
12402,345,1,225.60,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
17455,225,1,131.70,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
15262,345,1,178.95,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
13144,354,1,110.95,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
17367,260,1,168.40,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
14241,205,1,213.70,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
18213,258,1,232.48,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
15395,347,1,107.45,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
13474,258,1,229.59,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
15607,358,1,104.76,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
15562,373,1,134.55,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
17582,258,1,175.27,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
17234,204,1,149.89,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
16351,354,1,153.90,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
16617,257,1,151.85,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
17217,256,1,113.50,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
15292,223,1,180.94,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
15717,256,1,150.30,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
15705,223,1,143.10,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
13829,381,1,-102.0,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
16315,352,1,226.37,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
14238,348,1,146.85,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
16117,211,1,232.21,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
13101,256,1,101.19,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
14148,255,1,157.20,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
16963,209,1,110.55,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
16849,208,1,124.57,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
16587,254,1,225.15,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
14962,292,1,126.70,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
15388,292,1,140.54,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
17542,291,1,170.75,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
12622,254,1,180.10,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
13226,295,1,108.21,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
16061,291,1,-29.95,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
13716,291,1,138.28,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
16392,291,1,221.19,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
15049,295,1,121.17,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
13299,290,1,142.50,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
16471,296,1,223.95,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
13482,254,1,184.64,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
12736,354,1,234.00,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
16282,361,1,168.30,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
18086,296,1,101.34,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
15945,387,1,181.00,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
13072,288,1,177.15,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
15042,221,1,135.93,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
14165,297,1,122.54,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
14155,288,1,118.75,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
16448,220,1,188.89,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
17060,288,1,234.24,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
15234,298,1,197.00,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
16893,388,1,145.93,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
17639,298,1,108.50,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
13898,347,1,155.93,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
14066,288,1,152.55,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
18280,299,1,180.60,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
17718,254,1,139.35,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
17654,299,1,117.55,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
14355,387,1,174.40,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
16517,299,1,162.70,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
15554,299,1,217.20,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
12573,249,1,160.54,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
12441,388,1,173.55,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
14247,300,1,136.77,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
17535,302,1,164.40,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
17325,302,1,96.80,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
14041,288,1,141.41,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
14059,288,1,183.60,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
16252,388,1,-295.09,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
13382,302,1,222.99,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
17670,249,1,205.70,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
17187,248,1,203.95,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
15703,286,1,211.50,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
14705,220,1,179.00,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
12902,286,1,138.68,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
15447,352,1,155.17,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
17789,303,1,225.90,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
12817,303,1,166.04,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
16965,248,1,201.19,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
15266,360,1,119.30,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
15733,304,1,162.30,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
17923,304,1,207.50,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
15445,286,1,113.50,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
14693,286,1,172.90,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
14271,247,1,112.32,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
15347,388,1,201.60,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
15319,305,1,204.50,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
17893,247,1,112.25,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
15709,305,1,133.25,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
17643,395,1,101.55,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
13229,247,1,160.95,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
17307,387,1,-152.64,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
16339,306,1,109.95,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
17165,306,1,158.68,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
12509,306,1,176.50,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
14046,306,1,154.99,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
13262,285,1,200.29,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
12361,309,1,189.90,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
14237,395,1,161.00,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
14542,207,1,103.25,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
15543,310,1,127.86,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
13065,395,1,205.86,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
17117,310,1,116.20,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
16055,242,1,134.80,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
17394,241,1,203.87,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
12791,395,1,192.60,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
12974,219,1,144.80,1,1,1,111,3,1-Churned,1-Least Frequent,1-Least Spend,Lost,Low Value
